K2-170 c,K2-170,0,1,2,0,12.39990625,0,0.9492328930581947,0,0,0,0,0,88.668
K2-172 b,K2-172,1,1,2,0,14.31724575,0,0.8595637819054501,0,0,0,0,0,88.914
K2-173 b,K2-173,1,1,1,0,5.867931236666667,0,0.8103119485408916,0,0,0,0,0,87.826
K2-175 b,K2-175,0,1,1,0,9.525988,0,1.0270739412431193,0,0,0,0,0,87.494
K2-176 b,K2-176,0,1,1,0,5.329439333333333,0,0.7612958571611251,0,0,0,0,0,88.063
K2-18 b,K2-18,0,1,2,0,32.940848121818185,0.14793333333333333,1.1212778064752116,8.503333333333334,3.36,0.21,1.0,263.6,89.579
K2-180 b,K2-180,0,1,1,0,8.866458857142858,0.07515,1.367650630302706,11.44182,5.6,0.0,67.0,730.0,88.78666666666668
K2-184 b,K2-184,1,1,1,0,16.994480854285715,0.1229,0.7686220003747024,0,0,0,0,580.0,89.466
K2-185 b,K2-185,1,1,1,0,10.616463999999999,0,0.6411001138975873,0,0,0,0,0,88.932
K2-187 b,K2-187,1,1,4,0,0.77396725,0.0164,0.7012032558948693,0,0,0,0,1815.0,81.93
K2-187 c,K2-187,0,1,4,0,2.8717172,0.0392,0.8972747352550206,0,0,0,0,1173.0,86.067
K2-188 b,K2-188,0,1,2,0,1.7427116666666667,0.0289,0.6497519114275264,0,0,0,0,1692.0,83.928
K2-189 b,K2-189,0,1,2,0,3.88227475,0.0361,0.7724304559323394,0,0,0,0,1197.0,88.113
K2-19 d,K2-19,1,1,3,0,2.508476485714286,0.035199999999999995,0.5974108087578366,14.0,51.4,0.0,674.75,1252.0,86.31133333333334
K2-190 b,K2-190,1,1,2,0,10.099579,0,0.6087878620263064,0,0,0,0,0,88.357
K2-190 c,K2-190,1,1,2,0,21.574023,0,0.550916133608115,0,0,0,0,0,88.977
K2-191 b,K2-191,0,1,1,0,2.8583421099999997,0,0.804334252245983,0,0,0,0,0,87.051
K2-192 b,K2-192,0,1,1,0,4.163107800000001,0.049,0.7736000633425224,0,0,0,0,939.0,88.392
K2-198 c,K2-198,1,1,3,0,3.35930275,0,0.7171651410932385,0,0,0,0,1230.0,86.494
