HD 63433 b,HD 63433,1,1,2,0,7.1080415,0.0719,1.442043081836755,0,0,0.0,145.56,886.0,89.38
HD 63433 c,HD 63433,1,1,2,0,20.545606499999998,0.1458,1.7757443757490325,0,0,0.0,35.35,622.0,89.147
HD 64114 b,HD 64114,1,1,1,0,45.791,0.246,0,17.8,0,0.12,0,0,0
HD 69830 b,HD 69830,1,1,3,0,8.668225,0.07894999999999999,0,10.23293,0,0.10600000000000001,0,0,0
HD 69830 c,HD 69830,0,1,3,0,31.5865,0.1871,0,10.82634,0,0.122,0,0,0
HD 69830 d,HD 69830,1,1,3,0,198.805,0.6375,0,16.0899,0,0.085,0,0,0
HD 77338 b,HD 77338,1,1,1,0,5.7361,0.060700000000000004,0,17.4849,0,0.09,0,0,0
HD 7924 b,HD 7924,1,1,3,0,5.397696,0.0573975,0,8.357672,0,0.0674,113.7,826.0,0
HD 7924 c,HD 7924,0,1,3,0,15.2998,0.11275,0,8.347815,0,0.099,28.35,584.0,0
HD 7924 d,HD 7924,0,1,3,0,24.44845,0.15415,0,6.271155,0,0.19,15.17,499.0,0
HD 85390 b,HD 85390,0,1,1,0,791.84,1.471,0,36.142156666666665,0,0.43999999999999995,0,0,0
HD 89345 b,HD 89345,1,1,1,0,11.814196666666666,0.1077,3.6153820758504405,20.286338791343255,0.5423333333333334,0.21433333333333335,0,1070.0,87.38499999999999
HD 90156 b,HD 90156,1,1,1,0,49.6895,0.25045,0,14.885715,0,0.235,0,0,0
HD 95735 c,GJ 411,1,1,2,0,3190.0,3.1,0,18.05265,0,0.14,0,0,0
HD 99492 b,HD 99492,0,2,1,0,17.04695,0.12169333333333332,0,28.655500000000004,0,0.13983333333333334,0,0,0
HIP 107772 b,HIP 107772,1,1,1,0,55.199,0.243,0,12.9,0,0.18,0,0,0
HIP 35173 b,HIP 35173,1,1,1,0,41.516,0.217,0,12.7,0,0.16,0,0,0
HIP 38594 b,HIP 38594,1,1,2,0,60.722,0.256,0,8.1,0,0.17,0,0,0
HIP 41378 b,HIP 41378,0,1,5,0,15.571649,0,1.4615533192373917,0,0,0,0,0,88.6
HIP 41378 c,HIP 41378,1,1,5,0,31.70214,0,1.2901704895217194,0,0,0,0,0,88.53999999999999
HIP 41378 d,HIP 41378,0,1,5,0,439.3666666666666,0,1.9957464157945919,0,0,0,0,0,89.93
HIP 41378 e,HIP 41378,0,1,5,0,131.0,0,2.7769468458100257,0,0,0,0,0,89.91
HIP 4845 b,HIP 4845,1,1,1,0,34.15,0.176,0,14.4,0,0.25,0,0,0
HIP 48714 b,HIP 48714,1,1,1,0,17.818,0.112,0,22.9,0,0.5,0,0,0
HIP 54373 b,HIP 54373,1,1,2,0,7.76,0.063,0,8.62,0,0.2,0,0,0
HIP 54373 c,HIP 54373,1,1,2,0,15.144,0.099,0,12.44,0,0.2,0,0,0
HIP 57274 b,HIP 57274,0,1,3,0,8.136433333333331,0.07,0,9.8522,0,0.19233333333333333,0,0,0
HIP 71135 b,HIP 71135,1,1,1,0,87.19,0.335,0,18.8,0,0.21,0,0,0
HR 858 d,HR 858,1,2,3,0,11.23,0.1027,1.0906092301653152,0,0,0.28,217.0,1075.0,87.43
K2-10 b,K2-10,0,1,1,0,19.3043687,0.1372,1.9431128141229042,27.0,2.6,0.31,54.1,703.0,89.504
K2-100 b,K2-100,0,1,1,0,1.6738467436363635,0.033966666666666666,1.745641961967722,21.8,2.04,0.08,1452.5,1561.0,83.61800000000001
K2-105 b,K2-105,0,1,1,0,8.26658868625,0.08030000000000001,1.749466447792974,30.0,0,0,0,814.0,88.89333333333333
K2-111 c,K2-111,1,1,2,0,15.6785,0.1166,0,11.3,0,0.07,0,0,0
K2-118 b,K2-118,0,1,1,0,50.92243666666667,0.245,1.2750664055646255,0,0,0.2,4.3,0,89.49000000000001
K2-119 b,K2-119,0,1,1,0,7.727859462857142,0.0699,1.1964300065126818,0,0,0.07,54.9,666.0,89.39
K2-12 b,K2-12,0,1,1,0,8.2821257625,0.08245,1.203029258000339,0,0,0,310.0,1003.0,87.608
K2-123 b,K2-123,1,1,1,0,30.954820917777777,0.16533333333333333,1.3888114483006488,0,0,0.06,2.8,338.0,89.79
K2-124 b,K2-124,0,1,1,0,6.41373025,0.050333333333333334,1.3737031160187756,0,0,0.08,8.7,443.5,89.35333333333334
K2-125 b,K2-125,1,1,1,0,21.750257,0.121,1.1011761412805896,0,0,0.08,2.0,0,89.715
K2-136 c,K2-136,1,2,3,0,17.307215666666664,0.11728,1.525377334082738,0,0,0.3,11.9,425.0,89.53333333333335
K2-138 c,K2-138,0,1,6,0,3.56002,0.04445000000000001,1.1892306277452145,6.31,2.8,0.17049999999999998,263.975,1012.0,88.06333333333333
K2-138 e,K2-138,0,1,6,0,8.261456666666666,0.07849,1.6446474230299135,12.97,1.8,0.196,84.445,757.0,88.74000000000001
K2-138 g,K2-138,1,1,6,0,41.96721,0.229895,1.560583948915594,4.32,0.9,0.059,9.29,445.0,89.345
K2-14 b,K2-14,0,1,1,0,8.368593475,0.06423333333333334,3.0711247033607223,0,0,0.14,6.75,488.0,88.195
K2-141 c,K2-141,1,1,2,0,7.7485,0,3.527835023954179,7.4,0,0.0,0,0,87.2
K2-15 b,K2-15,0,1,1,0,11.809773,0.0928,1.4128185192124116,0,0,0,48.0,676.0,0
K2-152 b,K2-152,0,1,1,0,32.649499999999996,0.17254999999999998,1.2414654277701946,0,0,0,2.9,337.0,0
K2-155 c,K2-155,0,1,3,0,13.85201,0.0933,1.1465553042671448,0,0,0,7.0,583.0,88.96
K2-158 b,K2-158,1,1,2,0,10.061298,0.0887,1.3293108043608206,0,0,0,0,794.0,88.405
K2-159 b,K2-159,0,1,1,0,12.421564,0.1013,1.1259326338891416,0,0,0,0,684.0,89.065
K2-16 c,K2-16,0,1,3,0,19.07544142857143,0.1228,1.1245911603406986,0,0,0,13.55,510.3333333333333,87.83
K2-160 b,K2-160,1,1,1,0,3.705871,0,1.6015792896716001,0,0,0,0,0,88.254
K2-161 b,K2-161,0,1,1,0,9.283188,0,3.0829448607802727,0,0,0,0,0,87.251
K2-163 b,K2-163,0,1,1,0,6.673117,0,1.2428136302402557,0,0,0,0,0,88.253
K2-164 b,K2-164,0,1,1,0,17.358403250000002,0,1.289931641374265,0,0,0,0,0,87.89
K2-165 d,K2-165,1,1,3,0,14.101361,0,1.3346165636235492,0,0,0,0,0,89.002
K2-166 b,K2-166,0,1,2,0,8.5270845,0.0858,1.0112012708651161,0,0,0,0,1140.0,87.429
K2-167 b,K2-167,0,1,1,0,9.976788333333333,0,1.3049561092822073,0,0,0,0,0,88.604
K2-17 b,K2-17,0,1,1,0,17.9678593,0.11493333333333333,0.978508160479619,0,0,0.18,7.705,487.0,89.23949999999999
K2-171 b,K2-171,1,1,1,0,5.627830875,0,1.2995208561946312,0,0,0,0,0,85.048
K2-172 c,K2-172,0,1,2,0,29.6261084,0,1.618063478575061,0,0,0,0,0,89.33133333333335
K2-174 b,K2-174,0,1,1,0,19.5633633,0.126,1.305622775948874,0,0,0,0,455.0,89.39450000000001
K2-177 b,K2-177,1,1,1,0,14.155185,0,1.0664531042296748,0,0,0,0,0,87.22
K2-178 b,K2-178,0,1,1,0,8.747908666666667,0,1.8388902181897124,0,0,0,0,0,88.611
K2-179 b,K2-179,1,1,1,0,5.1719278425,0,1.2004121635486087,0,0,0,0,0,88.755
K2-18 c,K2-18,1,1,2,0,8.962,0.06,0,7.51,0,0.47,0,363.0,0
K2-181 b,K2-181,0,1,1,0,6.894101052857144,0.0706,1.4335035177403668,0,0,0,0,962.0,88.616
K2-182 b,K2-182,0,1,1,0,4.736948521428571,0.0529,1.4166232244020376,0,0,0,0,885.0,88.279
